date,amount,type,category,subcategory,description,payment_mode,is_fixed_expense,recurring_frequency,recurring_id,is_anomaly,month,day_of_week,is_weekend
2023-11-23,22.43,Expense,Travel-Public,Metro,Metro - Travel-Public,Card,False,,,False,11,Thursday,False
2023-11-23,50.2,Expense,Travel-Public,Metro,Metro - Travel-Public,UPI,False,,,False,11,Thursday,False
2023-11-23,384.15,Expense,Groceries,Big Bazaar,Big Bazaar - Groceries,UPI,False,,,False,11,Thursday,False
2023-11-24,469.3,Expense,Food-Restaurant,Dineout,Dineout - Food-Restaurant,UPI,False,,,False,11,Friday,False
2023-11-24,344.65,Expense,Shopping-Other,Gadgets,Gadgets - Shopping-Other,UPI,False,,,False,11,Friday,False
2023-11-24,387.84,Expense,Food-Restaurant,Zomato,Zomato - Food-Restaurant,UPI,False,,,False,11,Friday,False
2023-11-24,394.65,Expense,Food-Restaurant,Dineout,Dineout - Food-Restaurant,UPI,False,,,False,11,Friday,False
2023-11-24,254.42,Expense,Food-Restaurant,Restaurant,Restaurant - Food-Restaurant,UPI,False,,,False,11,Friday,False
2023-11-24,469.91,Expense,Food-Restaurant,Restaurant,Restaurant - Food-Restaurant,Card,False,,,False,11,Friday,False
2023-11-24,286.82,Expense,Food-Restaurant,Restaurant,Restaurant - Food-Restaurant,UPI,False,,,False,11,Friday,False
2023-11-25,641.92,Expense,Shopping-Other,Accessories,Accessories - Shopping-Other,UPI,False,,,True,11,Saturday,True
2023-11-25,661.35,Expense,Shopping-Other,Gadgets,Gadgets - Shopping-Other,UPI,False,,,False,11,Saturday,True
2023-11-25,192.13,Expense,Miscellaneous,Misc,Misc - Miscellaneous,Card,False,,,False,11,Saturday,True
2023-11-26,1668.3,Expense,Food-Restaurant,Zomato,Zomato - Food-Restaurant,UPI,False,,,True,11,Sunday,True
2023-11-26,353.22,Expense,Food-Restaurant,Zomato,Zomato - Food-Restaurant,Card,False,,,False,11,Sunday,True
2023-11-26,544.32,Expense,Food-Restaurant,Dineout,Dineout - Food-Restaurant,UPI,False,,,False,11,Sunday,True
2023-11-27,73.05,Expense,Food-Snacks,Snacks,Snacks - Food-Snacks,Card,False,,,False,11,Monday,False
2023-11-28,291.05,Expense,Food-Restaurant,Dineout,Dineout - Food-Restaurant,Card,False,,,False,11,Tuesday,False
2023-11-28,169.93,Expense,Tarvel-Public,Auto,Auto - Travel-Public,UPI,False,,,False,11,Tuesday,False
2023-11-28,359.34,Expense,Entertainment,Movie,Movie - Entertainment,UPI,False,,,False,11,Tuesday,False
2023-11-28,1992.08,Expense,Shopping-Clothes,Shoes,Shoes - Shopping-Clothes,UPI,False,,,False,11,Tuesday,False
2023-11-28,703.88,Expense,Groceries,Grocery Shop,No Description,Card,False,,,False,11,Tuesday,False
2023-11-29,95.29,Expense,Miscellaneous,Misc,Misc - Miscellaneous,Cadr,False,,,False,11,Wednesday,False
2023-11-29,55.72,Expense,Travel-Public,Metro,Metro - Travel-Public,Card,False,,,False,11,Wednesday,False
2023-11-29,541.44,Expense,Food-Restaurant,Zmoato,Zomato - Food-Restaurant,UPI,False,,,False,11,Wednesday,False
2023-11-29,310.02,Expense,Entertainment,Movie,Movie - Entertainment,Card,False,,,False,11,Wednesday,False
2023-11-29,1826.95,Expense,Shopping-Clothes,Clothes,Clothes - Shopping-Clothes,Card,False,,,False,11,Wednesday,False
2023-11-29,1439.5,Expense,Shopping-Clothes,Shoes,Shoes - Shopping-Clothes,UPI,False,,,False,11,Wednesday,False
2023-11-29,495.65,Expense,Groceries,Grocery Shop,Grocery Shop - Groceries,UPI,False,,,False,11,Wednesday,False
2023-11-29,385.14,Expense,Entertainment,Movie,Movie - Entertainment,UPI,False,,,False,11,Wednesday,False
2023-11-30,453.39,Expense,Food-Restaurant,Restaurant,Restaurant - Food-Restaurant,UPI,False,,,False,11,Thursday,False
2023-11-30,275.03,Expense,Shopping-Toher,Misc,No Description,Cadr,False,,,False,11,Thursday,False
2023-11-30,261.51,Expense,Food-Restaurant,Zomato,No Description,Card,False,,,False,11,Thursday,False
2023-11-30,438.5,Expense,Food-Restaurant,Restaurant,No Description,Card,False,,,False,11,Thursday,False
2023-11-30,2750.0,Expense,Atm Withdrawal,Cash Withdrawal,Atm Cash Withdrawal,Bank,False,,,False,11,Thursday,False
2023-12-01,49.65,Expense,Food-Snacks,Snacks,Snacks - Food-Snacks,Cash,False,,,False,12,Friday,False
2023-12-01,163.17,Expense,Miscellaneous,Misc,Misc - Miscellaneous,UPI,False,,,False,12,Friday,False
2023-12-01,1069.0,Expense,Atm Withdrawal,Cash Withdrawal,Atm Cash Withdrawal,Bakn,False,,,False,12,Friday,False
2023-12-01,1792.19,Expense,Shopping-Clothes,Clothes,Clothes - Shopping-Clothes,UPI,False,,,False,12,Friday,False
2023-12-01,2080.1,Expense,Shopping-Clothes,Clothes,Clothes - Shopping-Clothes,UPI,False,,,False,12,Friday,False
2023-12-02,680.47,Expense,Groceries,Big Bazaar,Big Bazara - Groceries,UPI,False,,,False,12,Saturday,True
2023-12-02,354.64,Expense,Shopping-Other,Accessories,Accessories - Shopping-Other,UPI,False,,,False,12,Saturday,True
2023-12-02,806.7,Expense,Travel-Fuel,Feul,Fuel - Travel-Fuel,Card,False,,,False,12,Saturday,True
2023-12-02,4200.0,Expense,Mess Fee,Monthly Mess,Mess Monthly Fee,UPI,True,Monthly,RECUR_002,False,12,Saturday,True
2023-12-02,796.98,Expense,Travel-Fuel,Feul,Fuel - Travel-Fuel,Card,False,,,False,12,Saturday,True
2023-12-03,462.72,Expense,Food-Restaurant,Zomato,Zomato - Food-Restaurant,UPI,False,,,False,12,Sunday,True
2023-12-03,478.39,Expense,Food-Restaurant,Zomato,Zomato - Food-Restaurant,UPI,False,,,False,12,Sunday,True
2023-12-03,40.9,Expense,Travel-Public,Metro,Metro - Travel-Public,Cash,False,,,False,12,Sunday,True
2023-12-03,388.9,Expense,Food-Restaurant,Zomato,Zomato - Food-Restaurant,Card,False,,,False,12,Sunday,True
2023-12-03,469.64,Expense,Food-Restaurant,Zomato,Zomato - Food-Restaurant,Card,False,,,False,12,Sunday,True
2023-12-04,99.62,Expense,Food-Snacks,Snacks,Snacks - Food-Snacks,UPI,False,,,False,12,Monday,False
2023-12-04,1665.0,Expense,Atm Withdrawal,Cash Withdrawal,Atm Cash Withdrawal,Bank,False,,,False,12,Monday,False
2023-12-05,10900.0,Expense,Rent,1Bhk Rent,Monthly Rent,Bank,True,Monthly,RECUR_001,False,12,Tuesday,False
2023-12-05,54128.0,Income,Salary,Monthly Salary,Salary Credited,Bank,False,,,False,12,Tuesday,False
2023-12-05,187.97,Expense,Medical,Pharmacy,Pharmacy - Medical,Card,False,,,False,12,Tuesday,False
2023-12-06,440.59,Expense,Food-Restaurant,Zomato,Zomato - Food-Restaurant,UPI,False,,,False,12,Wednesday,False
2023-12-06,511.27,Expense,Food-Restaurant,Zomato,Zomato - Food-Restaurant,UPI,False,,,False,12,Wednesday,False
2023-12-06,86.83,Expense,Medical,Pharmacy,Pharmacy - Medical,Cash,False,,,False,12,Wednesday,False
2023-12-06,1242.31,Expense,Shopping-Clothes,Clothes,Clothes - Shopping-Clothes,UPI,False,,,False,12,Wednesday,False
2023-12-06,847.89,Expense,Travel-Fuel,Fuel,Fuel - Travel-Ufel,UPI,False,,,False,12,Wednesday,False
2023-12-06,111.04,Expense,Food-Snacks,Sandwich,Sandwich - Food-Snacks,UPI,False,,,False,12,Wednesday,False
2023-12-06,29.09,Expense,Travel-Public,Bus,Bus - Travel-Public,Card,False,,,False,12,Wednesday,False
2023-12-06,2360.24,Expense,Shopping-Clothes,Clothes,Clothes - Shopping-Clothes,Card,False,,,False,12,Wednesday,False
2023-12-06,2200.0,Expense,Loan Emi,Personal Loan,Emi Payment,Bank,True,Monthly,RECUR_003,False,12,Wednesday,False
2023-12-06,36.84,Expense,Miscellaneous,Misc,No Description,UPI,False,,,False,12,Wednesday,False
2023-12-06,540.03,Expense,Trave-Lfuel,Fuel,Fuel - Travel-Fuel,UPI,False,,,False,12,Wednesday,False
2023-12-07,230.97,Expense,Groceries,Big Bazaar,Big Bazaar - Groceries,Acrd,False,,,False,12,Thursday,False
2023-12-07,423.28,Expense,Food-Restaurant,Dineout,Dineout - Food-Restaurant,UPI,False,,,False,12,Thursday,False
2023-12-07,406.27,Expense,Travel-Fuel,Fuel,Fuel - Travel-Fuel,Card,False,,,False,12,Thursday,False
2023-12-07,499.0,Expense,Insurance,Health Insurance,Monthly Insurance,UPI,True,Monthly,RECUR_004,False,12,Thursday,False
2023-12-08,458.39,Expense,Groceries,Big Baazar,Big Bazaar - Groceries,UPI,False,,,False,12,Friday,False
2023-12-08,399.0,Expense,Phone Recharge,Mobile Plan,No Description,UPI,True,Monthly,RECUR_005,False,12,Friday,False
2023-12-08,269.12,Expense,Food-Restaurant,Dineout,Dineout - Food-Restaurant,UPI,False,,,False,12,Friday,False
2023-12-09,46.2,Expense,Travel-Public,Metro,Metro - Travel-Public,UPI,False,,,False,12,Saturday,True
2023-12-09,1769.97,Expense,Shopping-Clothes,Clothes,Clothes - Shopping-Clothes,UPI,False,,,False,12,Saturday,True
2023-12-09,117.26,Expense,Food-Snacks,Tea,Tea - Food-Snacks,UPI,False,,,False,12,Saturday,True
2023-12-10,946.93,Expense,Electricity Bill,Electricity,Electric Bill,Bank,True,Monthly,RECUR_006,False,12,Sunday,True
2023-12-10,397.23,Expense,Food-Restaurant,Zomato,Zomato - Food-Restaurant,Card,False,,,False,12,Sunday,True
2023-12-10,1113.81,Expense,Food-Restaurant,Zomato,Zomato - Food-Restaurant,Card,False,,,True,12,Sunday,True
2023-12-10,464.75,Expense,Food-Restaurant,Restaurant,No Description,UPI,False,,,False,12,Sunday,True
2023-12-11,91.62,Expense,Food-Snacks,Sanwdich,Sandwich - Food-Snacks,UPI,False,,,False,12,Monday,False
2023-12-11,32.39,Expense,Food-Snacks,Tea,Tea - Food-Snacks,UPI,False,,,False,12,Monday,False
2023-12-11,301.64,Expense,Salon,Haircut,Haircut - Salon,UPI,False,,,True,12,Monday,False
2023-12-12,215.92,Expense,Fruits & Household,Household,Household - Fruits & Household,UPI,False,,,False,12,Tuesday,False
2023-12-12,586.19,Expense,Shopping-Other,Misc,No Description,UPI,False,,,False,12,Tuesday,False
2023-12-12,222.02,Expense,Meidcal,Pharmacy,Pharmacy - Medical,UPI,False,,,False,12,Tuesday,False
2023-12-12,438.65,Expense,Food-Restaurant,Zomato,Zomato - Food-Restaurant,Card,False,,,False,12,Tuesday,False
2023-12-12,680.25,Expense,Groceries,Grocery Shop,Grocery Shop - Groceries,UPI,False,,,False,12,Tuesday,False
2023-12-12,100.19,Expense,Miscellaneous,Misc,Misc - Miscellaneous,Card,False,,,False,12,Tuesday,False
2023-12-13,1970.65,Expense,Shopping-Clothes,Clothes,Clothes - Shopping-Clothes,Card,False,,,False,12,Wednesday,False
2023-12-13,171.77,Expense,Fruits & Household,Household,Household - Fruits & Household,UPI,False,,,False,12,Wednesday,False
2023-12-13,430.98,Expense,Travel-Fuel,Fuel,Fuel - Travel-Fuel,Crad,False,,,False,12,Wednesday,False
2023-12-13,537.64,Expense,Shoppign-Other,Gadgets,Gadgets - Shopping-Other,Cadr,False,,,False,12,Wednesday,False
2023-12-13,324.2,Expense,Repairs,Vehicle Repair,Vehicle Repair - Repairs,Card,False,,,False,12,Wednesday,False
2023-12-13,426.58,Expense,Travel-Fuel,Fuel,Fuel - Travel-Fuel,Crad,False,,,False,12,Wednesday,False
2023-12-14,24.14,Expense,Travel-Public,Metro,Metro - Travel-Public,UPI,False,,,False,12,Thursday,False
2023-12-14,820.24,Expense,Travel-Fuel,Fuel,Fuel - Travel-Fuel,UPI,False,,,False,12,Thursday,False
2023-12-14,51.75,Expense,Travel-Public,Metro,Metro - Travel-Public,UPI,False,,,False,12,Thursday,False
2023-12-14,884.55,Expense,Travel-Fuel,Fuel,Fuel - Travel-Fuel,UPI,False,,,False,12,Thursday,False
2023-12-14,69.23,Income,Bank Interest,Interest,Bank Interest Credited,Bank,False,,,False,12,Thursday,False
2023-12-15,258.87,Expense,Food-Restaurant,Restaurant,Restaurant - Food-Restaurant,Cash,False,,,False,12,Friday,False
2023-12-15,7799.32,Expense,Credit Card Payment,Cc Bill,Credit Card Payment,Bank,True,Monthly,,False,12,Friday,False
2023-12-16,688.53,Expense,Travel-Fuel,Fuel,Fuel - Travel-Fuel,Card,False,,,False,12,Saturday,True
2023-12-16,389.55,Expense,Entertainment,Movie,No Description,UPI,False,,,False,12,Saturday,True
2023-12-16,711.12,Expense,Travel-Fuel,Fuel,Fuel - Travel-Fuel,Card,False,,,False,12,Saturday,True
2023-12-17,415.99,Expense,Food-Restaurant,Restaurant,Restaurant - Food-Restaurant,Card,False,,,False,12,Sunday,True
2023-12-17,431.61,Expense,Food-Restaurant,Zomato,Zomato - Food-Restaurant,Card,False,,,False,12,Sunday,True
2023-12-17,491.11,Expense,Food-Restaurant,Dineout,Dineout - Food-Restaurant,Cash,False,,,False,12,Sunday,True
2023-12-17,326.82,Expense,Food-Restaurant,Restaurant,Restaurant - Food-Restaurant,Card,False,,,False,12,Sunday,True
2023-12-17,386.41,Expense,Food-Restaurant,Dineout,Dineout - Foo-Drestaurant,UPI,False,,,False,12,Sunday,True
2023-12-18,564.99,Expense,Travel-Fuel,Fuel,Fuel - Travel-Fuel,UPI,False,,,False,12,Monday,False
2023-12-18,1266.81,Expense,Repairs,Plumber,Plumber - Repairs,UPI,False,,,False,12,Monday,False
2023-12-18,61.96,Expense,Food-Snacks,Tea,Tea - Food-Snacks,UPI,False,,,False,12,Monday,False
2023-12-18,791.97,Expense,Grcoeries,Big Bazaar,Big Bazaar - Groceries,Card,False,,,False,12,Monday,False
2023-12-18,421.82,Expense,Repairs,Laptop Repair,No Description,UPI,False,,,False,12,Monday,False
2023-12-20,480.1,Expense,Food-Restaurant,Dineout,Dineout - Food-Restaurant,UPI,False,,,False,12,Wednesday,False
2023-12-20,196.06,Expense,Miscellaneous,Misc,Misc - Miscellaneous,UPI,False,,,False,12,Wednesday,False
2023-12-21,305.93,Expense,Food-Restaurant,Zomato,Zomato - Food-Restaurant,UPI,False,,,False,12,Thursday,False
2023-12-21,47.96,Expense,Miscellaneous,Misc,Misc - Miscellaneous,UPI,False,,,False,12,Thursday,False
2023-12-21,497.13,Expense,Repairs,Laptop Repair,Laptop Repair - Repairs,UPI,False,,,False,12,Thursday,False
2023-12-21,71.22,Expense,Food-Snacks,Sandwich,Sandwich - Food-Snacks,Card,False,,,False,12,Thursday,False
2023-12-22,2839.0,Expense,Atm Withdrawal,Cash Withdrawal,Atm Cash Withdrawal,Bank,False,,,False,12,Friday,False
2023-12-22,149.85,Expense,Fruits & Household,Household,Household - Fruits & Household,UPI,False,,,False,12,Friday,False
2023-12-23,843.14,Expense,Groceries,Local Kirana,No Description,UPI,False,,,False,12,Saturday,True
2023-12-23,29.33,Expense,Travel-Public,Bus,Bus - Travel-Public,Csah,False,,,False,12,Saturday,True
2023-12-23,62.94,Expense,Food-Snacks,Coffee,Coffee - Food-Snacks,UPI,False,,,False,12,Saturday,True
2023-12-23,729.48,Expense,Travel-Fuel,Fuel,Fuel - Travel-Fuel,UPI,False,,,False,12,Saturday,True
2023-12-23,815.49,Expense,Travel-Fuel,Fuel,Fuel - Travel-Fuel,UPI,False,,,False,12,Saturday,True
2023-12-24,302.57,Expense,Food-Restaurant,Restaurant,Restaurant - Food-Restaurant,Card,False,,,False,12,Sunday,True
2023-12-24,486.96,Expense,Food-Restaurant,Dineout,Dineout - Food-Restaurant,UPI,False,,,False,12,Sunday,True
2023-12-24,370.22,Expense,Food-Restaurant,Zomato,Zomato - Food-Restaurant,UPI,False,,,False,12,Sunday,True
2023-12-24,124.44,Expense,Miscellaneous,Misc,Misc - Miscellaneous,UPI,False,,,False,12,Sunday,True
2023-12-24,123.51,Expense,Miscellaneous,Misc,Misc - Miscellaneous,UPI,False,,,False,12,Sunday,True
2023-12-25,146.98,Expense,Fruits & Household,Household,Household - Fruits & Household,UPI,False,,,False,12,Monday,False
2023-12-26,46.0,Expense,Travel-Public,Metro,Metro - Travel-Public,Card,False,,,False,12,Tuesday,False
2023-12-27,708.53,Expense,Travel-Fuel,Fuel,Fuel - Travel-Fuel,UPI,False,,,False,12,Wednesday,False
2023-12-28,102.8,Expense,Food-Snacks,Coffee,No Description,Card,False,,,False,12,Thursday,False
2023-12-28,47.73,Expense,Food-Snacks,Snacks,Snacks - Food-Snacks,UPI,False,,,False,12,Thursday,False
2023-12-28,152.57,Expense,Travel-Public,Auto,Auto - Travel-Public,Card,False,,,False,12,Thursday,False
2023-12-30,734.22,Expense,Groceries,Local Kirana,Local Kirana - Groceries,Car D,False,,,False,12,Saturday,True
2023-12-30,798.81,Expense,Travel-Fuel,Fuel,Fuel - Travel-Fuel,Card,False,,,False,12,Saturday,True
2023-12-30,1164.11,Expense,Shopping-Clothes,Shoes,No Description,Card,False,,,False,12,Saturday,True
2023-12-31,498.96,Expense,Food-Restaurant,Dineout,Dinoeut - Food-Restaurant,UPI,False,,,False,12,Sunday,True
2024-01-01,390.01,Expense,Shopping-Other,Gadgets,Gadgets - Shopping-Other,Card,False,,,False,1,Monday,False
2024-01-02,92.65,Expense,Food-Snacks,Sandwich,Sandwich - Food-Snacks,Card,False,,,False,1,Tuesday,False
2024-01-02,225.85,Expense,Fruits & Household,Household,Household - Fruits & Household,UPI,False,,,False,1,Tuesday,False
2024-01-02,244.08,Expense,Fruits & Household,Furits,Fruits - Fruits & Household,UPI,False,,,False,1,Tuesday,False
2024-01-02,541.36,Expense,Shopping-Other,Accessories,Accessories  -Shopping-Other,UPI,False,,,False,1,Tuesday,False
2024-01-02,4150.64,Expense,Mess Fee,Monthly Mess,Mess Monthly Fee,UPI,True,Monthly,RECUR_002,False,1,Tuesday,False
2024-01-02,4200.0,Expense,Mess Fee,Monthly Mess,Mess Monthly Fee,UPI,True,Monthly,RECUR_002,False,1,Tuesday,False
2024-01-02,124.82,Expense,Travel-Public,Auto,Auto - Travel-Public,UPI,False,,,False,1,Tuesday,False
2024-01-03,441.62,Expense,Entertainment,Movie,Movie - Entertainment,Card,False,,,False,1,Wednesday,False
2024-01-03,2444.64,Expense,Shopping-Clothes,Clothes,Clothes - Shopping-Clothes,Acrd,False,,,False,1,Wednesday,False
2024-01-03,54456.0,Income,Salary,Monthly Salary,Salary Credited,Bank,False,,,False,1,Wednesday,False
2024-01-05,293.14,Expense,Food-Restaurant,Zomato,Zomato - Food-Restaurant,Card,False,,,False,1,Friday,False
2024-01-05,278.99,Expense,Food-Restaurant,Restaurant,Restaurant - Food-Restaurant,UPI,False,,,False,1,Friday,False
2024-01-05,10900.0,Expense,Rent,1Bhk Rent,Monthly Rent,Bank,True,Monthly,RECUR_001,False,1,Friday,False
2024-01-05,76.38,Expense,Food-Snacks,Snacks,Snacks - Food-Snacks,Card,False,,,False,1,Friday,False
2024-01-06,369.9,Expense,Shopping-Other,Misc,Misc - Shopping-Other,UPI,False,,,False,1,Saturday,True
2024-01-06,2200.0,Expense,Loan Emi,Personal Loan,Emi Payment,Abnk,True,Monthly,RECUR_003,False,1,Saturday,True
2024-01-06,64.15,Expense,Stationery,Stationery,Stationery - Stationery,Card,False,,,False,1,Saturday,True
2024-01-06,56.2,Expense,Stationery,Stationery,Stationery - Stationery,Card,False,,,False,1,Saturday,True
2024-01-07,248.48,Expense,Shopping-Other,Misc,Misc - Shopping-Other,UPI,False,,,False,1,Sunday,True
2024-01-07,430.46,Expense,Food-Restaurant,Zomtao,Zomato - Food-Restaurant,Card,False,,,False,1,Sunday,True
2024-01-07,499.0,Expense,Insurance,Health Insurance,Monthly Insurance,UPI,True,Monthly,RECUR_004,False,1,Sunday,True
2024-01-07,339.04,Expense,Food-Restaurant,Zomato,Zomato - Food-Restaurant,Card,False,,,False,1,Sunday,True
2024-01-07,465.0,Expense,Food-Restaurant,Dinoeut,Dineout - Food-Restaurant,UPI,False,,,False,1,Sunday,True
2024-01-07,670.53,Expense,Travel-Fuel,Fuel,Fuel - Travel-Fuel,Card,False,,,False,1,Sunday,True
2024-01-07,504.37,Expense,Food-Restaurant,Restaurant,Restaurant - Food-Restaurant,Card,False,,,False,1,Sunday,True
2024-01-08,298.57,Expense,Food-Retsaurant,Dineout,Dineout - Food-Restaurant,UPI,False,,,False,1,Monday,False
2024-01-08,191.28,Expense,Food-Snacks,Tea,Tae - Food-Snacks,Card,False,,,True,1,Monday,False
2024-01-08,1211.0,Expense,Atm Withdrawal,Cash Withdrawal,Atm Cash Withdrawal,Bank,False,,,False,1,Monday,False
2024-01-08,5873.23,Expense,Atm Withdrawal,Cash Withdrawal,Atm Cash Withdrawal,Bank,False,,,True,1,Monday,False
2024-01-08,399.0,Expense,Phone Recharge,Mobile Plan,Monthly Recharge,UPI,True,Monthly,RECUR_005,False,1,Monday,False
2024-01-09,725.0,Expense,Travel-Fuel,Fuel,Fuel - Travel-Fuel,Card,False,,,False,1,Tuesday,False
2024-01-09,583.19,Expense,Travel-Fuel,Fuel,Fuel - Travel-Fuel,UPI,False,,,False,1,Tuesday,False
2024-01-09,2800.0,Expense,Atm Witdhrawal,Cash Withdrawal,Atm Cahs Withdrawal,Bank,False,,,False,1,Tuesday,False
2024-01-09,281.19,Expense,Food-Restaurant,Restaurant,Restaurant - Food-Restaurant,UPI,False,,,False,1,Tuesday,False
2024-01-09,213.18,Expense,Shopping-Other,Accessories,Accessories - Shopping-Other,Card,False,,,False,1,Tuesday,False
2024-01-09,114.61,Expense,Medical,Pharmacy,Pharmacy - Medical,Card,False,,,False,1,Tuesday,False
2024-01-09,598.83,Expense,Grocerise,Local Kirana,Local Kirana - Groceries,UPI,False,,,False,1,Tuesday,False
2024-01-09,621.16,Expense,Shopping-Other,Misc,Misc - Shopping-Other,UPI,False,,,False,1,Tuesday,False
2024-01-09,395.93,Expense,Entertainment,Mvoie,Movie - Entertaimnent,Acrd,False,,,False,1,Tuesday,False
2024-01-09,622.74,Expense,Travel-Fuel,Fuel,Fuel - Travel-Fuel,Cash,False,,,False,1,Tuesday,False
2024-01-10,270.91,Expense,Unknown,Local Kirana,Local Kirana - Groceries,Cash,False,,,False,1,Wednesday,False
2024-01-10,32.76,Expense,Travel-Public,Bus,Bus - Travel-Public,UPI,False,,,False,1,Wednesday,False
2024-01-10,298.99,Expense,Food-Restaurant,Dineout,Dineout - Food-Restaurant,Cash,False,,,False,1,Wednesday,False
2024-01-10,1261.53,Expense,Electricity Bill,Electricity,Electric Bill,Bank,True,Monthly,RECUR_006,False,1,Wednesday,False
2024-01-10,25.6,Expense,Foo-Dsnacks,Snacks,Snacks - Food-Snacks,UPI,False,,,False,1,Wednesday,False
2024-01-10,513.09,Expense,Travel-Fuel,Fuel,Fuel - Travel-Fuel,UPI,False,,,False,1,Wednesday,False
2024-01-11,1222.3,Expense,Food-Restaurant,Zomato,Zomato - Food-Restaurant,Card,False,,,True,1,Thursday,False
2024-01-11,64.44,Expense,Food-Snacks,Coffee,Coffee - Food-Snacks,UPI,False,,,False,1,Thursday,False
2024-01-11,258.54,Expense,Food-Restaurant,Zomato,No Description,UPI,False,,,False,1,Thursday,False
2024-01-12,151.99,Expense,Miscellaneous,Misc,Misc - Miscellaneous,UPI,False,,,False,1,Friday,False
2024-01-12,274.93,Expense,Food-Restaurant,Zomato,Zomato - Food-Restaurant,UPI,False,,,False,1,Friday,False
2024-01-13,46.69,Income,Bank Interest,Interest,No Description,Bank,False,,,False,1,Saturday,True
2024-01-13,962.38,Expense,Shopping-Clothes,Shoes,Shoes - Shopping-Clothes,Card,False,,,False,1,Saturday,True
2024-01-14,710.34,Expense,Groceries,Big Bazaar,Big Bazaar - Groceries,UPI,False,,,False,1,Sunday,True
2024-01-14,575.71,Expense,Groceries,Grocery Shop,No Description,UPI,False,,,False,1,Sunday,True
2024-01-14,526.0,Expense,Shopping-Other,Accessories,Accessories - Shopping-Other,UPI,False,,,False,1,Sunday,True
2024-01-15,15521.33,Expense,Credit Card Payment,Cc Bill,Credit Card Payment,Bnak,True,Monthly,,False,1,Monday,False
2024-01-15,259.08,Expense,Medical,Pharmacy,Pharmacy - Medical,Cadr,False,,,False,1,Monday,False
2024-01-16,317.03,Expense,Fruits & Household,Household,Household - Fruits & Household,Card,False,,,False,1,Tuesday,False
2024-01-17,43.51,Expense,Food-Snacks,Coffee,Coffee - Food-Snacks,Card,False,,,False,1,Wednesday,False
2024-01-17,112.77,Expense,Food-Snacks,Sandwich,Sandwich - Food-Snacks,UPI,False,,,False,1,Wednesday,False
2024-01-17,300.22,Expense,Food-Restaurant,Zomato,Zomato - Food-Restaurant,UPI,False,,,False,1,Wednesday,False
2024-01-17,316.73,Expense,Groceries,Grocery Shop,Grocery Shop - Groceries,Card,False,,,False,1,Wednesday,False
2024-01-18,297.47,Expense,Food-Restaurant,Restaurant,Restaurant - Food-Restaurant,UPI,False,,,False,1,Thursday,False
2024-01-18,95.58,Expense,Food-Snacks,Snacks,Snacks - Food-Snacks,Crad,False,,,False,1,Thursday,False
2024-01-18,86.78,Expense,Food-Snacks,Sandwich,Sandwich - Food-Snacks,UPI,False,,,False,1,Thursday,False
2024-01-18,35.92,Expense,Travel-Public,Metro,Metro - Travel-Public,UPI,False,,,False,1,Thursday,False
2024-01-18,1585.62,Expense,Shopping-Clothes,Shoes,Shoes - Shopping-Clothes,Card,False,,,False,1,Thursday,False
2024-01-18,74.56,Expense,Food-Snacks,Coffee,Coffee - Food-Snacks,UPI,False,,,False,1,Thursday,False
2024-01-19,76.93,Expense,Food-Snacks,Sandwich,Sandwich - Food-Snacks,UPI,False,,,False,1,Friday,False
2024-01-19,213.3,Expense,Fruits & Household,Fruits,Fruits - Fruits & Household,UPI,False,,,False,1,Friday,False
2024-01-19,176.19,Expense,Miscellaneous,Misc,Misc - Miscellaneous,Card,False,,,False,1,Friday,False
2024-01-19,261.6,Expense,Medical,Pharmacy,Pharmacy - Medical,UPI,False,,,False,1,Friday,False
2024-01-20,1134.33,Expense,Shopping-Clothes,Shoes,Shoes - Shopping-Clothes,UPI,False,,,False,1,Saturday,True
2024-01-21,343.35,Expense,Food-Restaurant,Zomato,Zomato - Food-Restaurant,UPI,False,,,False,1,Sunday,True
2024-01-21,427.42,Expense,Food-Restaurant,Zomato,Zomato - Food-Restaurant,Card,False,,,False,1,Sunday,True
2024-01-22,340.42,Expense,Entertainment,Movie,Movie - Entertainment,UPI,False,,,False,1,Monday,False
2024-01-22,391.29,Expense,Shopping-Other,Misc,Misc - Shopping-Other,UPI,False,,,False,1,Monday,False
2024-01-23,115.16,Expense,Food-Snacks,Snacks,Snacks - Food-Snacks,Card,False,,,False,1,Tuesday,False
2024-01-23,1545.66,Expense,Shopping-Clothes,Clothes,Clothes - Shopping-Clothes,Card,False,,,False,1,Tuesday,False
2024-01-23,90.69,Expense,Food-Snacks,Snacks,Snacks - Food-Snacks,UPI,False,,,False,1,Tuesday,False
2024-01-24,238.2,Expense,Medical,Pharmacy,Pharmacy - Medical,Card,False,,,False,1,Wednesday,False
2024-01-24,499.33,Expense,Food-Restaurant,Restaurant,Restaurant - Food-Restaurant,Cash,False,,,False,1,Wednesday,False
2024-01-24,1048.0,Expense,Atm Withdrawal,Cash Withdrawal,Atm Cash Withdrawal,Bank,False,,,False,1,Wednesday,False
2024-01-24,54.96,Expense,Food-Snacks,Sandwich,Sandwich - Food-Snacks,UPI,False,,,False,1,Wednesday,False
2024-01-25,502.26,Expense,Groceries,Grocery Shop,Grocery Shop - Groceries,UPI,False,,,False,1,Thursday,False
2024-01-25,422.7,Expense,Entertainment,Movie,Movie - Entertainment,Card,False,,,False,1,Thursday,False
